YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,QV2M
2021,11,2,24.64,28.92,21.03,11.7,16.78
2021,11,3,24.31,28.08,21.55,9.21,17.27
2021,11,4,24.38,28.91,20.88,21.15,17.27
2021,11,5,23.95,27.25,21.58,6.68,17.15
2021,11,6,23.99,27.62,20.87,16.67,16.78
2021,11,7,23.53,26.81,21.12,23.66,16.72
2021,11,8,22.98,25.82,21.1,18.58,16.66
2021,11,9,22.8,25.59,21.15,85.3,16.85
2021,11,10,23.87,27.17,21.21,51.75,17.52
2021,11,11,24.65,28.63,21.55,2.6,17.64
2021,11,12,24.46,28.62,21.76,8.73,17.76
2021,11,13,23.82,27.55,21.13,5.58,17.03
2021,11,14,24.15,28.45,21.19,3.38,17.21
2021,11,15,24.79,28.81,21.55,12,18.13
2021,11,16,24.28,27.2,22.5,13.68,17.82
2021,11,17,24.15,27.95,21.69,18.18,17.33
2021,11,18,24.15,28.44,21.12,2.99,17.15
2021,11,19,24.28,28.4,20.73,6.64,17.4
2021,11,20,24.32,28.68,20.8,3.99,16.91
2021,11,21,24.08,29.72,18.86,0.24,14.95
2021,11,22,22.92,27.16,18.81,1.29,15.75
2021,11,23,23.48,26.59,21.49,19.33,17.46
2021,11,24,23.29,25.76,21.35,113.56,18.01
2021,11,25,22.96,25.48,21.14,30.02,17.58
2021,11,26,23.83,27.15,20.87,5.91,17.46
2021,11,27,24.06,27.12,21.63,27.91,17.76
2021,11,28,23.33,25.85,21.6,15.14,17.4
2021,11,29,23.56,27.12,20.88,5.1,17.21
2021,11,30,23.49,26.33,21.63,7.75,17.09
2021,12,1,23.6,27.55,20.56,1.02,17.03
2021,12,2,24.03,28.19,20.47,5.63,17.21
2021,12,3,24.64,28.43,21.33,10.03,17.64
2021,12,4,25.32,29.04,22.62,14.12,18.31
2021,12,5,24.73,28.15,21.98,5.05,18.13
2021,12,6,24.09,27.66,21.67,2.47,17.52
2021,12,7,23.26,27.46,19.98,0.48,16.36
2021,12,8,23.87,27.79,19.96,5.92,17.82
2021,12,9,23.62,26.9,21.18,1.24,17.09
2021,12,10,23.26,26.25,20.94,2.51,17.21
2021,12,11,23.69,27.19,21.55,2.75,17.33
2021,12,12,23.6,26.5,21.32,15.09,17.64
2021,12,13,23.55,25.51,22.04,24.59,17.88
2021,12,14,23.04,24.73,21.88,12.72,17.64
2021,12,15,22.79,24.51,21.59,14.74,17.33
2021,12,16,22.77,25.09,20.86,9.57,17.03
2021,12,17,22.72,25.58,20.42,5.74,16.42
2021,12,18,23.22,26.67,19.5,17.7,17.15
2021,12,19,23.22,26.56,20.61,3.98,16.91
2021,12,20,22.73,26.69,19.82,0.37,16.36
2021,12,21,23.1,27.65,19.18,1.23,16.72
2021,12,22,23.45,27.19,20.51,1.81,16.97
2021,12,23,22.98,27.19,19.69,0.63,16.36
2021,12,24,21.29,26.42,17.28,0,14.22
2021,12,25,20.67,25.85,16.57,0.02,13.61
2021,12,26,21.08,26.3,16.7,0.02,13.79
2021,12,27,21.44,26.13,17.14,0.14,14.83
2021,12,28,21.65,26.38,18.34,0.4,14.95
2021,12,29,22.56,26.96,18.32,3.26,16.3
2021,12,30,23.25,27.16,20.34,4.59,16.91
2021,12,31,23.61,27.33,20.94,7.77,17.21
2022,1,1,23.98,27.32,21.8,14.41,17.82
2022,1,2,23.79,26.68,21.87,15.72,17.64
2022,1,3,23.84,27.01,21.92,27.26,17.88
2022,1,4,23.63,26.62,21.4,17.52,17.58
2022,1,5,23.98,27.55,21.29,17.24,17.82
2022,1,6,23.62,26.44,21.93,4.05,17.76
2022,1,7,23.5,27.22,21.01,2.66,17.33
2022,1,8,22.71,25.45,20.4,5,16.85
2022,1,9,22.71,25.31,20.7,6.3,16.78
2022,1,10,22.86,25.8,21.04,10.55,17.09
2022,1,11,23.6,27.48,21.08,2.67,17.58
2022,1,12,24.24,28.15,21.01,2.51,17.94
2022,1,13,24.03,27.15,22.09,3.15,18.01
2022,1,14,24.15,27.94,21.36,1.74,17.64
2022,1,15,23.7,28.08,20.41,0.94,17.09
2022,1,16,23.69,27.28,21.07,6.79,17.46
2022,1,17,23.3,26.58,21.26,4.9,16.97
2022,1,18,22.94,26.43,20.78,5.17,16.54
2022,1,19,22.38,26.11,19.38,2.64,15.81
2022,1,20,21.94,27.1,17.72,0.03,14.71
2022,1,21,21.69,27.94,17.12,0.01,13.31
2022,1,22,21.15,27.22,15.38,0,11.6
2022,1,23,21.84,27.55,16.27,0,12.33
2022,1,24,22.12,27.45,18.15,0,13.37
2022,1,25,21.67,26.76,17.51,0,13.92
2022,1,26,21.45,26.13,17.81,0,14.1
2022,1,27,20.74,24.63,16.39,0.19,14.1
2022,1,28,23.07,27.4,18.9,1.36,16.6
2022,1,29,23.88,27.73,21.33,2.11,17.33
2022,1,30,24.1,28.65,20.86,1.82,17.15
2022,1,31,23.56,27.57,19.8,4.32,17.15
2022,2,1,21.81,27.02,17.37,0.13,14.83
2022,2,2,20.86,26.89,15.51,0,13.92
2022,2,3,22.41,28.6,16.72,0.01,14.34
2022,2,4,22.79,28.81,17.83,0,15.14
2022,2,5,22.14,27.68,18.1,0,14.65
2022,2,6,22.42,27.54,17.37,0.22,15.2
2022,2,7,22.76,25.51,20.62,2.76,16.6
2022,2,8,22.6,26.82,19.9,0.69,15.5
2022,2,9,21.17,25.82,17.13,1.65,14.22
2022,2,10,23.23,27.43,19.81,6.38,16.6
2022,2,11,22.75,24.98,21.14,9.72,16.85
2022,2,12,23.08,26.3,21.02,13.55,17.03
2022,2,13,22.76,25.26,21.33,14.16,16.85
2022,2,14,22.4,25.01,20.66,5.33,16.17
2022,2,15,22.55,27.48,19.03,0.13,15.2
2022,2,16,22.21,27.47,18.2,0.07,14.95
2022,2,17,21.25,25.41,17.44,0.03,14.28
2022,2,18,22.53,27.5,18,2.62,16.3
2022,2,19,23.21,25.51,20.89,8.42,17.4
2022,2,20,24.12,27.4,22.08,28.97,17.82
2022,2,21,24.76,29.48,21.4,17.03,17.46
2022,2,22,23.58,28.57,19.99,1.66,16.3
2022,2,23,23.19,27.53,19.44,28.89,16.6
2022,2,24,23.41,27.2,20.58,20.62,16.72
2022,2,25,23.37,27.48,20.76,5.1,16.72
2022,2,26,23.79,27.55,20.94,6.77,17.4
2022,2,27,23.08,27.21,19.7,1.41,16.05
2022,2,28,22.86,27.43,19.4,0.7,15.93
2022,3,1,23.01,27.56,19.61,0.65,16.05
2022,3,2,22.87,25.95,19.97,4.88,16.6
2022,3,3,23.16,26.3,21.53,11.72,16.66
2022,3,4,23.26,26.01,21.39,3.07,16.97
2022,3,5,24.29,28.45,21.2,0.17,17.09
2022,3,6,24.49,29.26,19.89,1.16,17.27
2022,3,7,23.95,27.37,21.77,5.4,17.76
2022,3,8,23.77,28.13,20.12,1.88,17.09
2022,3,9,22.99,28.58,18.74,0.12,15.81
2022,3,10,23.48,29.05,18.41,2.22,16.42
2022,3,11,23.62,28.22,20.01,6.96,16.85
2022,3,12,23.62,27.65,20.44,4.94,17.21
2022,3,13,23.71,27.37,21.4,0.62,17.33
2022,3,14,23.77,28,20.78,0.19,16.97
2022,3,15,24.55,29.3,20.01,0.01,16.66
2022,3,16,24.68,28.34,21.6,0.03,17.15
2022,3,17,25.08,29.49,21.69,8.3,16.97
2022,3,18,25.83,30.28,22.07,5.3,17.46
2022,3,19,25.44,29.84,22.01,10.87,17.4
2022,3,20,24.98,30.13,21.34,1.53,17.21
2022,3,21,25.49,31.19,20.34,0.06,16.42
2022,3,22,25.8,30.93,21.73,0.09,17.46
2022,3,23,25.73,29.76,22.33,0.47,18.01
2022,3,24,25.28,28.72,22.28,1.55,18.07
2022,3,25,25.3,29.44,22.44,1.71,17.88
2022,3,26,24.97,28.93,22.03,1.46,18.01
2022,3,27,24.63,28.9,20.82,4.78,17.58
2022,3,28,25.06,29.33,21.69,1.9,18.01
2022,3,29,25.27,29.56,21.68,3.14,17.94
2022,3,30,24.78,28.77,22.13,8.16,17.88
2022,3,31,25.37,30.46,21.26,1.48,17.27
2022,4,1,25.27,29.73,21.71,1.35,17.94
2022,4,2,25.55,30.19,22.29,7.02,17.76
2022,4,3,25.52,29.95,22.13,5.89,17.82
2022,4,4,24.9,28.38,22.19,7.32,17.82
2022,4,5,24.78,28.72,21.83,20.48,17.82
2022,4,6,24.61,27.44,22.41,20.66,17.94
2022,4,7,25.41,29.47,22.11,5.52,17.03
2022,4,8,24.97,28.91,21.73,32.61,17.15
2022,4,9,25.15,29.55,21.35,36.62,16.91
2022,4,10,25.25,30.2,21.51,67.2,17.7
2022,4,11,24.93,28.9,21.58,23.6,17.94
2022,4,12,25.62,29.18,22.71,27.37,18.49
2022,4,13,25.02,28.29,22.46,15.29,18.13
2022,4,14,25.33,29.67,21.72,4.84,17.58
2022,4,15,25.94,30.9,21.68,6.92,18.25
2022,4,16,26.02,30.4,22.31,8.06,18.98
2022,4,17,26.05,29.56,23.6,13.48,19.17
2022,4,18,26.19,30.09,22.29,5.51,18.49
2022,4,19,26.15,29.94,23.06,11.68,18.37
2022,4,20,26.15,31.3,22.01,3.31,17.82
2022,4,21,25.73,29.09,22.98,4.85,19.17
2022,4,22,25.55,29.37,22.83,12.66,18.55
2022,4,23,25.27,29.64,22.19,6.1,17.58
2022,4,24,25.38,29.87,21.62,6.84,17.82
2022,4,25,25.63,29.65,22.75,4.2,18.01
2022,4,26,25.69,30.12,21.9,3.24,17.64
2022,4,27,25.9,30.33,22.39,5.85,18.43
2022,4,28,25.76,29.57,22.61,17.42,18.68
2022,4,29,25.9,29.63,23.06,16.46,18.43
2022,4,30,26.26,30.23,22.92,7.73,18.74
2022,5,1,25.08,28.46,21.58,13.13,18.55
2022,5,2,26.09,30.86,20.95,6.16,18.74
2022,5,3,26.9,30.76,23.6,1.25,18.13
2022,5,4,26.65,30.67,22.94,8.26,18.62
2022,5,5,26.26,30,23.09,8.78,18.68
2022,5,6,25.24,29.55,21.44,2.53,16.78
2022,5,7,26.12,30.95,21.63,0.34,17.58
2022,5,8,26.31,31.22,22.52,1.13,18.55
2022,5,9,25.51,28.84,23.49,2.79,18.8
2022,5,10,24.87,28.23,22.65,2.29,17.76
2022,5,11,24.78,28.76,22.2,2.64,17.27
2022,5,12,25.37,29.19,22.89,10.04,18.43
2022,5,13,25.18,28.56,22.87,8.39,18.68
2022,5,14,25.37,29.34,22.36,10.45,18.19
2022,5,15,25.19,29.24,22.58,18.27,18.37
2022,5,16,25.56,29.7,22.58,7.95,18.8
2022,5,17,25.51,29.29,23.05,9.13,18.86
2022,5,18,25.4,28.65,23.61,4.04,18.98
2022,5,19,25.19,28.2,23.22,3.3,18.74
2022,5,20,25.23,29.32,22.58,2.14,18.25
2022,5,21,25.21,29.47,22.42,2.3,18.31
2022,5,22,25.42,29.99,22.25,1.8,18.19
2022,5,23,25.18,29.48,22.08,3.56,18.07
2022,5,24,25.25,28.85,23.01,10.76,18.74
2022,5,25,25.47,29.58,22.59,4.54,18.37
2022,5,26,24.9,28.43,22.52,9.48,18.19
2022,5,27,25.03,29.51,22.1,5.78,17.7
2022,5,28,25.01,28.67,22.37,9.96,18.31
2022,5,29,24.74,28.07,22.57,16.7,18.13
2022,5,30,24.63,27.7,22.46,16.76,18.13
2022,5,31,23.71,26.88,22.02,7.81,16.85
2022,6,1,24.71,28.84,21.95,4,17.64
2022,6,2,24.92,29.12,22.05,4.24,17.76
2022,6,3,24.91,28.51,22.29,4.7,18.31
2022,6,4,24.83,28.93,22.15,3.18,17.7
2022,6,5,24.85,28.84,22.17,3.02,18.13
2022,6,6,24.9,28.76,22.31,3.59,18.19
2022,6,7,24.19,27.36,22.11,2.56,17.46
2022,6,8,24.74,28.71,21.97,3.3,17.7
2022,6,9,24.76,28.09,22.57,2.44,18.19
2022,6,10,25.27,29.76,22.31,2.65,18.01
2022,6,11,24.02,27.22,21.98,0.36,16.72
2022,6,12,24.91,29.5,21.3,0.37,16.72
2022,6,13,24.99,28.41,22.41,2.99,17.76
2022,6,14,25.23,29.1,21.95,1.59,17.52
2022,6,15,24.78,28.85,22.03,5.12,17.33
2022,6,16,24.15,27.5,22.05,9.46,17.33
2022,6,17,24.08,27.58,21.94,7.15,17.15
2022,6,18,24.35,27.35,22.43,4.36,18.19
2022,6,19,24.73,28.37,21.76,4.82,17.88
2022,6,20,24.7,28.43,22.01,4.6,17.94
2022,6,21,24.32,27.98,22.09,1.99,17.27
2022,6,22,24.48,28.54,21.72,2.96,17.09
2022,6,23,24.49,28.48,21.89,2.49,17.15
2022,6,24,24.99,29.14,22.12,1.39,17.7
2022,6,25,24.64,29.03,21.95,1.46,17.03
2022,6,26,24.26,28.44,21.65,0.86,16.48
2022,6,27,24.68,29.58,21.3,0.17,16.66
2022,6,28,24.08,27.39,21.7,0.14,16.78
2022,6,29,24.95,29.77,21.5,0.63,17.21
2022,6,30,24.62,28.27,22.13,1.46,17.46
2022,7,1,25.08,29.51,21.52,0.69,17.46
2022,7,2,25.55,29.77,22.45,3.09,17.82
2022,7,3,25.01,29.28,22.09,4.13,17.64
2022,7,4,24.19,28.12,21.47,3.48,16.72
2022,7,5,24.12,28.36,21.6,0.6,16.3
2022,7,6,24.29,28.9,21.27,0.15,15.93
2022,7,7,23.92,28.23,20.98,0.19,16.05
2022,7,8,24.04,28.43,21.16,0.1,16.11
2022,7,9,24.03,28.24,21.08,0.07,15.75
2022,7,10,23.6,26.65,21.54,3.09,15.56
2022,7,11,23.4,27.49,21.03,2.23,15.32
2022,7,12,23.95,28.38,21.09,0.03,15.62
2022,7,13,24.31,29.02,21,0.03,15.87
2022,7,14,24.55,29.32,21.44,0.25,15.99
2022,7,15,24.59,29.44,21.26,0.3,16.36
2022,7,16,25.23,30.16,21.54,1.67,17.03
2022,7,17,25.56,30.01,22.12,3.21,17.7
2022,7,18,25.53,28.98,22.76,2.51,17.7
2022,7,19,25.44,29.05,22.44,8.08,17.76
2022,7,20,25.59,29.33,22.89,6.74,18.01
2022,7,21,25.15,29.08,22.12,7.3,17.09
2022,7,22,25.05,29.74,21.64,4.29,17.4
2022,7,23,24.62,29.43,21.65,2.92,16.91
2022,7,24,24.73,30.07,21.12,0.62,16.17
2022,7,25,25.28,30.94,20.43,7.71,16.42
2022,7,26,24.86,28.14,22.44,13.36,17.33
2022,7,27,24.76,28.85,21.57,5.52,17.33
2022,7,28,24.65,27.61,22.4,4.24,17.09
2022,7,29,25.05,28.55,21.92,4.42,16.66
2022,7,30,24.37,27.54,22.19,34.24,17.33
2022,7,31,24.83,29.65,21.36,13.55,17.03
2022,8,1,24.13,28.07,21.87,29.28,17.27
2022,8,2,23.8,27.33,21.36,14.28,16.11
2022,8,3,24.19,27.94,22.29,4.66,16.42
2022,8,4,23.78,26.87,21.59,4.65,15.87
2022,8,5,24.22,27.74,21.53,1.59,16.24
2022,8,6,24.09,28.46,21.37,0.61,15.87
2022,8,7,23.7,27.81,20.88,0.38,15.87
2022,8,8,23.82,27.49,21.37,0.56,16.36
2022,8,9,23.94,27.82,21.17,0.27,16.11
2022,8,10,24.47,30.1,20.26,0,15.93
2022,8,11,24.55,29.95,20.42,0,15.93
2022,8,12,25.33,30.55,21.58,0.02,16.66
2022,8,13,25.63,31.05,21.44,0.11,16.54
2022,8,14,25.51,29.51,22.52,2.54,16.91
2022,8,15,25.24,29.67,21.97,2.63,17.46
2022,8,16,25.42,30.65,21.48,1.24,17.7
2022,8,17,24.88,29.34,21.71,1.81,17.4
2022,8,18,25.33,30.64,21.66,1.53,16.85
2022,8,19,25.19,30.49,21.61,1.71,16.66
2022,8,20,25.28,30.8,21.17,1.18,16.85
2022,8,21,25.04,30.4,21.71,1.5,16.66
2022,8,22,25.04,30.05,22.14,6.3,16.72
2022,8,23,25.13,30.62,21.51,1.39,16.48
2022,8,24,24.23,27.97,21.83,0.83,16.66
2022,8,25,24.89,29.76,21.51,10.88,16.97
2022,8,26,23.65,26.9,21.42,14.63,16.97
2022,8,27,23.69,28.05,20.84,2.89,15.99
2022,8,28,24.61,30.05,20.46,1.65,16.42
2022,8,29,24.6,28.8,21.29,8.46,16.85
2022,8,30,23.84,26.81,21.81,91.57,17.33
2022,8,31,23.19,25.98,21.21,31.13,16.85
2022,9,1,23.92,28.08,21.21,3.84,16.72
2022,9,2,24.15,28.5,21.33,4.73,16.85
2022,9,3,24.12,28.64,21.23,11.72,17.09
2022,9,4,24.58,28.41,22.37,9.63,17.46
2022,9,5,24.87,28.83,22.22,15.2,17.88
2022,9,6,24.43,28.76,21.59,6.84,16.97
2022,9,7,23.99,28.08,21.29,1.07,16.6
2022,9,8,24.12,29.1,20.94,0.15,16.54
2022,9,9,24.4,29.03,21.65,0.03,17.03
2022,9,10,24.73,30.01,21.22,0.1,16.78
2022,9,11,24.62,30.08,21.03,0.07,16.66
2022,9,12,24.5,30.45,20.55,0.04,16.36
2022,9,13,25.04,30.22,20.93,0.02,17.03
2022,9,14,24.98,30.29,21.15,0.03,17.09
2022,9,15,25.18,30.51,20.55,0.01,16.97
2022,9,16,25.37,30.89,20.78,0.03,17.03
2022,9,17,25.05,31.04,20.22,0.01,16.42
2022,9,18,25.02,30.37,20.79,0.13,16.85
2022,9,19,24.61,28.87,21.26,0.36,16.85
2022,9,20,25.05,30.1,21.72,0.13,16.6
2022,9,21,24.94,30.26,21.24,0.41,16.72
2022,9,22,24.97,30.45,21.2,0.21,16.54
2022,9,23,24.79,30.33,21.13,0.1,16.05
2022,9,24,24.63,29.91,21.07,0.1,15.81
2022,9,25,25.7,31.63,20.15,2.26,16.3
2022,9,26,25.32,29.68,22.3,2.87,17.33
2022,9,27,25.46,30.85,21.65,2.27,17.09
2022,9,28,24.82,29.59,22.01,2.83,16.72
2022,9,29,24.83,30.31,21.28,5.55,16.3
2022,9,30,24.25,27.99,21.78,4.78,16.54
2022,10,1,24.28,28.95,21.36,4,15.81
2022,10,2,23.77,27.8,21.04,3.43,15.5
2022,10,3,23.8,28.44,20.73,2.13,15.5
2022,10,4,25.11,30.09,21.88,1.92,16.72
2022,10,5,23.69,27.66,20.91,5.52,15.87
2022,10,6,24.19,29.59,20.82,2.28,15.87
2022,10,7,24.76,30.35,20.62,1.71,16.11
2022,10,8,25.18,30.23,21.58,2.27,16.54
2022,10,9,25.18,29.19,22.14,6.65,17.21
2022,10,10,25.24,29.8,21.9,6.03,17.15
2022,10,11,25.57,30.23,22.16,1.94,17.15
2022,10,12,25.23,29.37,22.41,8.98,17.76
2022,10,13,24.94,28.29,22.77,11.69,17.82
2022,10,14,24.18,27.43,22.05,37.43,17.4
2022,10,15,24.34,28.58,21.37,45,16.85
2022,10,16,24.58,29.37,21.32,36.25,17.21
2022,10,17,24.58,28.65,21.63,12.03,17.33
2022,10,18,24.48,29.04,21.62,8.22,16.72
2022,10,19,24.4,28.73,21.25,8.69,16.72
2022,10,20,23.94,27.55,21.62,15.21,16.85
2022,10,21,23.78,27.54,21.26,11.27,16.85
2022,10,22,24.18,28.01,20.84,9.77,16.36
2022,10,23,24.36,28.73,21.11,9.33,16.72
2022,10,24,23.88,27.63,21.09,11.73,16.97
2022,10,25,25.01,30.06,20.63,18.23,17.4
2022,10,26,24.77,29.32,22.14,10.47,17.33
2022,10,27,24.18,28.73,20.93,1.33,16.36
2022,10,28,23.63,28.68,19.09,0.01,15.26
2022,10,29,23.83,29.26,18.69,3.5,15.75
2022,10,30,24.78,28.76,21.86,7.46,17.52
2022,10,31,24.51,27.8,21.81,17.4,18.19
2022,11,1,24.23,26.35,22.27,17.66,18.68
2022,11,2,23.97,27.58,21.38,26.17,16.97
2022,11,3,23.73,27.02,21.17,29.37,16.42
2022,11,4,23.94,26.97,21.58,28.7,17.15
2022,11,5,23.69,26.86,21.45,29.9,16.91
2022,11,6,23.6,27.14,21.01,1.33,16.72
2022,11,7,23.4,26.73,20.73,4.4,16.78
2022,11,8,23.86,27.4,21.26,19.18,17.82
2022,11,9,23.25,26.09,21.13,17.21,17.09
2022,11,10,23.25,26.65,20.33,6.33,16.78
2022,11,11,24.22,28.25,20.22,4.32,16.11
2022,11,12,23.67,26.59,21.88,30.11,16.85
2022,11,13,23.4,26.46,21.48,46.61,17.21
2022,11,14,22.4,24.72,20.77,43.07,16.66
2022,11,15,22.36,25.76,19.53,17.69,15.99
2022,11,16,22.81,26.51,19.55,8.77,16.3
2022,11,17,22,25.82,19.3,0.25,15.32
2022,11,18,22.43,27.09,18.12,0.37,15.62
2022,11,19,22.62,25.77,20.19,0.79,16.48
2022,11,20,23.66,27.54,20.73,0.2,16.85
2022,11,21,23.33,28.23,18.54,0.09,15.75
2022,11,22,24.15,29.01,19.06,0.22,16.05
2022,11,23,23.87,27.95,20.53,0.34,15.81
2022,11,24,23.59,28.48,19.29,0.27,15.75
2022,11,25,23.43,27.8,20.01,0.45,16.11
2022,11,26,24.05,28.45,20.29,6.21,16.78
2022,11,27,24.7,29.02,21.53,7.05,17.33
2022,11,28,23.9,27.96,20.6,2.57,17.09
2022,11,29,22.84,27.33,19.77,0.75,16.11
2022,11,30,22.86,27.44,18.51,4.03,16.3
2022,12,1,23.57,27.3,20.54,0.66,16.97
2022,12,2,22.47,24.71,20.15,12.06,15.5
2022,12,3,22.79,26.99,19.48,7.1,15.99
2022,12,4,22.63,25.69,20.15,11.28,16.6
2022,12,5,23.07,26.17,20.45,6.89,16.85
2022,12,6,22.83,25.91,20.69,14.38,16.6
2022,12,7,21.05,22.58,19.87,5.88,14.95
2022,12,8,20.58,24.51,18.26,7.57,13.55
2022,12,9,21.42,25.13,18.01,5.3,14.34
2022,12,10,22.86,27.15,19.8,10.43,15.75
2022,12,11,23.44,27.5,20.21,3.32,16.3
2022,12,12,23.3,26.79,19.96,3.45,15.93
2022,12,13,23.85,28.43,20.17,0.79,15.93
2022,12,14,22.83,26.69,20.48,2.43,16.36
2022,12,15,22.31,26.65,18.37,1.95,15.32
2022,12,16,22.39,26.77,19.15,1.13,15.93
2022,12,17,22.23,25.04,20.13,17.1,16.36
2022,12,18,22.76,25.23,21.59,26.43,17.03
2022,12,19,22.5,24.17,20.97,13.45,17.03
2022,12,20,23.12,25.39,21.54,14.28,17.52
2022,12,21,23.15,24.33,22.22,28.42,17.7
2022,12,22,23.23,26.29,21.19,6.78,17.15
2022,12,23,23.65,27.53,20.94,10.36,17.46
2022,12,24,24.17,28.26,20.8,17.7,17.88
2022,12,25,24.22,27.01,22.15,113.74,18.25
2022,12,26,23.54,26.14,21.51,8.43,17.58
2022,12,27,23.15,26.19,20.96,2.81,16.72
2022,12,28,22.88,26.52,20.17,1.39,16.72
2022,12,29,22.02,25.51,19.65,0.22,15.75
2022,12,30,21.67,25.55,18.46,0.14,15.01
2022,12,31,21.05,25.26,17.7,0.13,14.71
2023,1,1,21.45,25.7,18.14,0.3,15.2
2023,1,2,21.37,25.34,18.48,0.21,15.14
2023,1,3,21.23,25.48,17.46,0.54,14.53
2023,1,4,21.89,25.83,18.85,1.26,15.38
2023,1,5,22.87,26.69,19.89,2.16,16.66
2023,1,6,22.87,25.28,21.33,7.67,17.09
2023,1,7,23.13,25.73,21.28,13.51,17.4
2023,1,8,22.91,25.99,20.81,6.91,16.85
2023,1,9,22.55,26.37,19.97,3.72,16.24
2023,1,10,21.53,25.97,16.95,0.49,14.65
2023,1,11,20.27,25.51,15.81,0.04,13.43
2023,1,12,19.85,25.09,15.8,0,12.94
2023,1,13,20.73,25.98,15.58,0.02,13.98
2023,1,14,21.29,24.04,19,0.19,15.01
2023,1,15,22.69,27.19,19.3,0.81,16.17
2023,1,16,23.07,26.6,20.65,9.18,16.91
2023,1,17,22.65,26.41,20.48,2.67,16.36
2023,1,18,21.71,25.3,18.98,0.47,14.83
2023,1,19,20.89,25.49,17.6,0.01,13.49
2023,1,20,20.84,25.82,16.56,0.35,13.55
2023,1,21,21.56,25.5,18.83,2.41,15.08
2023,1,22,21.85,24.23,20.29,17.26,16.11
2023,1,23,22.29,24.5,20.83,13.2,16.54
2023,1,24,21.82,24.05,19.98,16.75,15.5
2023,1,25,22.35,26.62,19.04,1.29,15.75
2023,1,26,21.82,24.93,19.33,1.61,15.75
2023,1,27,22.11,24.97,19.59,12.64,16.17
2023,1,28,21.58,25.85,18.3,2.32,14.65
2023,1,29,21.69,26.43,17.37,0.49,15.32
2023,1,30,21.52,23.56,19.91,3.41,15.62
2023,1,31,21.94,23.97,20.89,3.68,15.69
2023,2,1,22.91,24.51,21.44,11.29,17.27
2023,2,2,23.16,25.62,21.77,23.56,17.46
2023,2,3,23.44,25.99,21.9,13.95,17.64
2023,2,4,23.39,26.23,21.5,7.2,17.27
2023,2,5,23.48,27.2,21.26,3.98,16.85
2023,2,6,22.69,25.21,20.98,5.42,16.91
2023,2,7,23.37,26.8,21.37,2.24,17.21
2023,2,8,23.33,27.31,20.67,0.54,16.91
2023,2,9,22.81,27.39,19.79,0.47,16.24
2023,2,10,22.12,26.77,18.98,0.65,15.69
2023,2,11,21.83,27.39,17.71,0.6,14.71
2023,2,12,21.5,26.74,17.19,0.5,14.71
2023,2,13,21.53,27.14,17.1,0.38,14.71
2023,2,14,21.56,27.49,16.95,0.63,14.71
2023,2,15,20.47,26.56,16,0,13.31
2023,2,16,20.41,26.08,15.44,0.26,13.67
2023,2,17,22.03,26.89,17.89,1.43,15.5
2023,2,18,23.23,27.38,20.15,6.09,16.78
2023,2,19,23.47,26.97,21.16,43.2,17.21
2023,2,20,23.16,26.35,21.14,12.08,17.09
2023,2,21,22.69,25.98,20.4,2.7,16.54
2023,2,22,22.13,26.99,18.27,0.02,14.71
2023,2,23,21.92,27.21,17.53,0.11,14.47
2023,2,24,23.01,27.52,18.78,5.8,16.48
2023,2,25,22.76,27.3,18.4,3.45,15.62
2023,2,26,20.96,26.25,17.08,0.43,13.49
2023,2,27,22.16,27.19,16.98,11.8,15.32
2023,2,28,23.69,27.13,21.28,18.43,17.33
2023,3,1,23.31,26.32,21.01,5.3,16.72
2023,3,2,23.19,27.73,20.09,1.19,15.75
2023,3,3,23.04,27.48,19.64,0.93,15.93
2023,3,4,23.33,26.97,20.69,9.36,16.97
2023,3,5,23.3,26.27,21.34,2.86,16.97
2023,3,6,23.73,27.86,20.79,4.4,17.15
2023,3,7,23.48,27.35,20.79,2.36,16.85
2023,3,8,23.37,27.7,19.98,0.69,16.54
2023,3,9,23.85,27.94,20.72,1.22,17.03
2023,3,10,23.23,26.19,21.05,0.77,16.85
2023,3,11,23.3,26.77,21.23,2.32,17.21
2023,3,12,23.88,27.08,21.56,14.89,17.64
2023,3,13,23.62,27.08,20.91,6.71,17.4
2023,3,14,24.13,28.33,20.94,2.8,17.21
2023,3,15,23.98,27.48,21.44,6.68,17.58
2023,3,16,24.05,27.44,21.64,5.92,17.7
2023,3,17,23.39,27.06,20.81,1.09,16.66
2023,3,18,24.21,28.79,20.22,3.69,17.09
2023,3,19,24.46,28.23,21.44,6.99,17.94
2023,3,20,24.55,28.11,22.26,3.96,17.94
2023,3,21,25.01,28.94,22.4,8.16,17.88
2023,3,22,25.79,30.72,21.59,3.84,17.21
2023,3,23,25,28.79,22.07,3.94,17.21
2023,3,24,25.12,29.78,21.49,2.4,17.64
2023,3,25,25.19,29.62,21.66,0.16,17.58
2023,3,26,25.24,29.78,20.82,0.18,16.85
2023,3,27,25.17,30.1,21.14,0.18,16.42
2023,3,28,24.87,29.94,20.8,0.11,16.17
2023,3,29,25.03,30.69,20.27,0.13,16.42
2023,3,30,24.97,29.83,21.61,0.34,16.42
2023,3,31,25.49,31.55,20.87,0.4,16.97
2023,4,1,24.98,29.9,20.9,5.96,16.91
2023,4,2,24.98,29.19,21.55,11.8,17.7
2023,4,3,25.19,30.05,21.31,2.47,17.33
